"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Vests","CATD3CF1CEC","CATA62B1908",NULL,"jackets & coats_vests"
"ACTIVE","Blanket Sleepers","CATD1CD4207","CAT71983AE5",NULL,"sleepwear & robes_blanket sleepers"
"ACTIVE","Nightgowns","CAT8912C5CD","CAT71983AE5",NULL,"sleepwear & robes_nightgowns"
"ACTIVE","Pajama Bottoms","CAT941B6D83","CAT71983AE5",NULL,"sleepwear & robes_pajama bottoms"
"ACTIVE","Pajama Sets","CAT34C6CAEE","CAT71983AE5",NULL,"sleepwear & robes_pajama sets"
"ACTIVE","Pajama Tops","CAT68D660E2","CAT71983AE5",NULL,"sleepwear & robes_pajama tops"
"ACTIVE","Robes","CAT878FDA4F","CAT71983AE5",NULL,"sleepwear & robes_robes"
"ACTIVE","Wearable Blankets","CATC6FA2230","CAT71983AE5",NULL,"sleepwear & robes_wearable blankets"
"ACTIVE","Sport Coats & Blazers","CAT29BEFF59","CATE561C3DC",NULL,NULL
"ACTIVE","Suits","CAT719E9402","CATE561C3DC",NULL,NULL
"ACTIVE","Tuxedos","CATBF026223","CATE561C3DC",NULL,NULL
"ACTIVE","Rash Guard Shirts","CAT7C5A194E","CAT956B1826",NULL,"swim_rash guard shirts"
"ACTIVE","Sunsuits","CAT30AB444C","CAT956B1826",NULL,"swim_sunsuits"
"ACTIVE","Swim Diapers","CAT65E9D989","CAT956B1826",NULL,"swim_swim diapers"
"ACTIVE","Swimwear Sets","CATB9DF5F0A","CAT956B1826",NULL,NULL
"ACTIVE","Trunks & Shorts","CATE3383685","CAT956B1826",NULL,NULL
"ACTIVE","Button-Down & Dress Shirts","CAT02F0A99B","CAT7D3A4363",NULL,NULL
"ACTIVE","Polos","CATFEE319C9","CAT7D3A4363",NULL,"tops_polos"
"ACTIVE","Tank Tops","CATB147014C","CAT7D3A4363",NULL,"tops_tank tops"
"ACTIVE","Tees","CAT68E2158B","CAT7D3A4363",NULL,"tops_tees"
"ACTIVE","Rain Boots","CAT9EF68D72","CAT5745F5F7",NULL,"athletic & outdoor_rain boots"
"ACTIVE","Snow Boots","CAT58DACA8E","CAT5745F5F7",NULL,"athletic & outdoor_snow boots"
"ACTIVE","Sport Sandals","CAT1ABBF8F6","CAT5745F5F7",NULL,"athletic & outdoor_sport sandals"
"ACTIVE","Water Shoes","CAT1C7A6DBB","CAT5745F5F7",NULL,"athletic & outdoor_water shoes"
"ACTIVE","Sets","CAT4B63433C","CAT7B36ECE5",NULL,NULL
"ACTIVE","Hat and Bootie Set","CATC82462C6","CAT4B63433C",NULL,"sets_hat and bootie set"
"ACTIVE","Boobie Set","CATD8BDEC98","CAT2FC6F97F",NULL,NULL
"ACTIVE","Bloomers, Diaper Covers & Underwear","CAT338CB1AD","CATA816F722",NULL,NULL
"ACTIVE","Bloomers","CAT1162B36A","CAT338CB1AD",NULL,"bloomers, diaper covers & underwear_bloomers"
"ACTIVE","Bloomers, Diaper Covers & Underwear","CAT9BC5B2F2","CATC7C25D4F",NULL,NULL
"ACTIVE","Sets","CAT035B4388","CAT9BC5B2F2",NULL,"bloomers, diaper covers & underwear_sets"
"ACTIVE","Bloomers, Diaper Covers & Underwear","CAT9E9832DB","CATD6E5E83C",NULL,NULL
"ACTIVE","Training Pants","CATDFB381CC","CAT9E9832DB",NULL,"bloomers, diaper covers & underwear_training pants"
"ACTIVE","Undershirts, Tanks & Camisoles","CATF3AA7A81","CAT6B42669D",NULL,NULL
"ACTIVE","Bottoms","CAT20A9F9EB","CATF19BF9D4",NULL,NULL
"ACTIVE","Jeans","CAT1DBE7001","CAT20A9F9EB",NULL,NULL
"ACTIVE","Bottoms","CATF0AFAD2B","CAT68EC8D00",NULL,NULL
"ACTIVE","Leggings","CAT336255E1","CATF0AFAD2B",NULL,NULL
"ACTIVE","Bottoms","CAT5C1BB7E1","CATAD077438",NULL,NULL
"ACTIVE","Overalls","CATB585627B","CAT5C1BB7E1",NULL,NULL
"ACTIVE","Bottoms","CAT1C760FE1","CAT5A681A40",NULL,NULL
"ACTIVE","Pants","CAT4B6CC119","CAT1C760FE1",NULL,NULL
"ACTIVE","Bottoms","CATC0155094","CAT7FCD591A",NULL,NULL
"ACTIVE","Shorts","CATBE8FDF20","CATC0155094",NULL,NULL
"ACTIVE","Skirts, Skooters & Skorts","CAT6C423DE2","CATDA18FC54",NULL,NULL
"ACTIVE","Clothing Sets","CATA488575F","CAT7F801099",NULL,NULL
"ACTIVE","Pant Sets","CAT6FBC8C54","CATA488575F",NULL,NULL
"ACTIVE","Short Sets","CATD77437FB","CATF6A554D4",NULL,NULL
"ACTIVE","Skirt Sets","CAT1DF71665","CATF6A554D4",NULL,NULL
"ACTIVE","Playwear","CAT4566F1EC","CAT5FFEE30D",NULL,NULL
"ACTIVE","Special Occasion","CATA9C41DE0","CAT5FFEE30D",NULL,NULL
"ACTIVE","Active Bottoms","CAT63EB610F","CAT6E052F1D",NULL,NULL
"ACTIVE","Hoodies & Active","CAT41F883C6","CAT6C8E3FB6",NULL,NULL
"ACTIVE","Active Hoodies","CAT8AD0450E","CAT41F883C6",NULL,NULL
"ACTIVE","Hoodies & Active","CAT68AB6F25","CATB9CCF3C2",NULL,NULL
"ACTIVE","Active Sets","CAT742B4A26","CAT68AB6F25",NULL,NULL
"ACTIVE","Hoodies & Active","CAT9E22B290","CATDD3E4177",NULL,NULL
"ACTIVE","Active Sweatshirts","CAT69ACAA00","CAT9E22B290",NULL,NULL
"ACTIVE","Hoodies & Active","CATD452CE58","CAT5B99F024",NULL,NULL
"ACTIVE","Track & Active Jackets","CATCB68C437","CATD452CE58",NULL,NULL
"ACTIVE","Jackets & Coats","CATCB5DF726","CAT0B512F57",NULL,NULL
"ACTIVE","Down & Down Alternative","CAT9C01A586","CATCB5DF726",NULL,NULL
"ACTIVE","Jackets & Coats","CAT498B7742","CAT581ABAAE",NULL,NULL
"ACTIVE","Dress Coats","CAT6D0DDEEC","CAT498B7742",NULL,NULL
"ACTIVE","Jackets & Coats","CAT3D1C3B0C","CATC3E96B51",NULL,NULL
"ACTIVE","Fleece","CATD7A2C351","CAT3D1C3B0C",NULL,NULL
"ACTIVE","Jackets & Coats","CATC602E08E","CATEA7A539B",NULL,NULL
"ACTIVE","Jackets","CATBFB477AD","CATC602E08E",NULL,NULL
"ACTIVE","Jackets & Coats","CATF953FCAF","CAT6FE791F1",NULL,NULL
"ACTIVE","Rain Wear","CATEAA54936","CATF953FCAF",NULL,NULL
"ACTIVE","Jackets & Coats","CAT42539134","CAT153E99C0",NULL,NULL
"ACTIVE","Vests","CATB5DEC0E2","CAT42539134",NULL,NULL
"ACTIVE","Sleepwear & Robes","CAT922DCDFD","CAT57F0BA94",NULL,NULL
"ACTIVE","Blanket Sleepers","CAT93741006","CAT922DCDFD",NULL,NULL
